step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,s_mean,s_rms,s_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_stratification,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
1603,16.029999999999706,0.01,0.0,2.5271610542997955e-13,3.566113268196721e-13,0.0,1.469710123355665e-13,2.0784808103839928e-13,0.0,1.9130596980969725e-10,2.7044803016579113e-10,0.0,3.19234591972757e-10,4.5116513193875277e-10,0.0,1.2463316544453061e-09,1.7571097044578096e-09,6.926554956043184e-26,1.829898704241439e-20,5.095536235600633e-20,6.925441866397028e-20,5.396122810955173e-19,0.0,0.0,7.765933799526646e-19,7.765933799526646e-19,0.0,0.0,0.0,0.0,0.0,0.0
1634,16.339999999999755,0.01,0.0,1.8480475174775723e-13,2.611801529227708e-13,0.0,3.747671725076643e-13,5.243820186524605e-13,0.0,3.825511602373382e-11,5.405611605721965e-11,0.0,2.446680933893845e-10,3.4540788097205614e-10,0.0,9.811091980121465e-10,1.384809673453694e-09,6.926540466589753e-26,7.317269509946677e-22,2.9931237961398296e-20,3.066303417779763e-20,3.20489591913686e-19,0.0,0.0,-7.066545501146157e-19,-7.066545501146157e-19,0.0,0.0,0.0,0.0,0.0,0.0
1666,16.659999999999805,0.01,0.0,7.92000141174664e-14,1.1180404811028968e-13,0.0,5.019665839932253e-13,7.020482560364118e-13,0.0,2.57389423297753e-10,3.638362219329742e-10,0.0,3.311825546353271e-10,4.594791626392843e-10,0.0,2.30789265818289e-10,3.2047705589594127e-10,6.926525509766382e-26,3.3124657612774924e-20,5.48409422473907e-20,8.796566912542072e-20,1.5718780638138653e-19,0.0,0.0,-5.102108258244535e-19,-5.102108258244535e-19,0.0,0.0,0.0,0.0,0.0,0.0
1697,16.969999999999853,0.01,0.0,2.304512155313034e-13,3.258106430826773e-13,0.0,2.5422311038841644e-13,3.531856501572191e-13,0.0,3.614907554429091e-10,5.110062979947021e-10,0.0,4.922550126682379e-10,6.953716389392535e-10,0.0,3.9042675985024656e-10,5.517222720464911e-10,6.926511020374547e-26,6.533778313534253e-20,1.2115749874850347e-19,1.864953511489562e-19,3.488097746953934e-19,0.0,0.0,6.178834351615022e-19,6.178834351615022e-19,0.0,0.0,0.0,0.0,0.0,0.0
1728,17.2799999999999,0.01,0.0,2.290295077302618e-13,3.1969869227404886e-13,0.0,2.5931023812386757e-13,3.665718725339958e-13,0.0,3.148186981970395e-10,4.450414966654591e-10,0.0,3.577496606155531e-10,5.054614176482204e-10,0.0,4.741710639997237e-10,6.704656095666517e-10,6.926496531013027e-26,4.9555406367239317e-20,6.399240983527168e-20,1.135478854674763e-19,2.382466087450981e-19,0.0,0.0,-3.565420699083926e-19,-3.565420699083926e-19,0.0,0.0,0.0,0.0,0.0,0.0
1760,17.59999999999995,0.01,0.0,7.375337298159868e-14,1.0430138726359663e-13,0.0,5.052732160591242e-13,7.130276345969376e-13,0.0,1.296423874458276e-10,1.8328059528548285e-10,0.0,2.7802414576740114e-10,3.895228331974204e-10,0.0,4.885365794785793e-10,6.869122340201883e-10,6.926481574284537e-26,8.403574311327037e-21,3.864871281484655e-20,4.7052356390989327e-20,1.5014142636776602e-19,0.0,0.0,-2.750974873932842e-19,-2.750974873932842e-19,0.0,0.0,0.0,0.0,0.0,0.0
1791,17.91,0.01,0.0,1.869951846538261e-13,2.616037504690353e-13,0.0,3.70391532117718e-13,5.23442995387051e-13,0.0,1.0563909513346617e-10,1.4931420457387107e-10,0.0,6.171926892962357e-10,8.617464160637473e-10,0.0,1.0475671210017986e-09,1.463367810816331e-09,6.926467084984613e-26,5.579809210308756e-21,1.9046340786035982e-19,1.9604328633533943e-19,6.828038499067782e-19,0.0,0.0,1.7179231636748725e-18,1.7179231636748725e-18,0.0,0.0,0.0,0.0,0.0,0.0
1823,18.23000000000005,0.01,0.0,2.5108444545858964e-13,3.511987735841932e-13,0.0,1.577481858146021e-13,2.2259811620202098e-13,0.0,3.01278431587161e-10,4.2588116167690865e-10,0.0,6.325921387884827e-10,8.940662990925577e-10,0.0,1.230078228310323e-09,1.7390648533655281e-09,6.9264521283197e-26,4.538434666980983e-20,2.0008640702849342e-19,2.4547082296282455e-19,8.540921908873447e-19,0.0,0.0,5.351415146774733e-19,5.351415146774733e-19,0.0,0.0,0.0,0.0,0.0,0.0
1854,18.5400000000001,0.01,0.0,1.2756366074705197e-13,1.7730319634269917e-13,0.0,4.603993433862592e-13,6.508979462889598e-13,0.0,3.6388191589399653e-10,5.143899412763786e-10,0.0,2.4613893730106685e-10,3.437940661581208e-10,0.0,7.619729683034356e-10,1.071842356670287e-09,6.926437639081361e-26,6.620502435734277e-20,3.029218822784925e-20,9.64972818495684e-20,2.835522272722077e-19,0.0,0.0,-1.840000927786434e-18,-1.840000927786434e-18,0.0,0.0,0.0,0.0,0.0,0.0
1885,18.850000000000147,0.01,0.0,1.2920157847231682e-13,1.8265661855799582e-13,0.0,4.5856813504209e-13,6.400289810810004e-13,0.0,2.747146999159453e-10,3.883525957970296e-10,0.0,4.278338319659176e-10,6.048143605841267e-10,0.0,6.499343498342765e-13,9.099144537214364e-13,6.926423149873337e-26,3.773408317495393e-20,9.152089388732048e-20,1.292550463265059e-19,2.2077605426578436e-19,0.0,0.0,-2.0252736369729402e-19,-2.0252736369729402e-19,0.0,0.0,0.0,0.0,0.0,0.0
1917,19.170000000000197,0.01,0.0,2.525557680436788e-13,3.564142743232578e-13,0.0,1.4804953172368373e-13,2.093562696048704e-13,0.0,6.336819851614114e-11,8.959413968219993e-11,0.0,7.435289318675783e-10,1.0483673626855785e-09,0.0,4.854944542638785e-10,6.856916055865592e-10,6.9264081933033e-26,2.0077642915905356e-21,2.7641763626207087e-19,2.7842546981774335e-19,6.184834196624792e-19,0.0,0.0,1.2424470012523606e-18,1.2424470012523606e-18,0.0,0.0,0.0,0.0,0.0,0.0
1948,19.480000000000246,0.01,0.0,1.8558596886099257e-13,2.622613431853407e-13,0.0,3.73211924801421e-13,5.220300099231296e-13,0.0,1.6926667314901482e-10,2.3926096638976033e-10,0.0,5.634640624632084e-10,7.940422383927178e-10,0.0,4.093292628067031e-10,5.778798655645353e-10,6.926393704156865e-26,1.4325603319467708e-20,1.5874587484377122e-19,1.7307154742717598e-19,3.770560425262145e-19,0.0,0.0,-7.785448915749539e-19,-7.785448915749539e-19,0.0,0.0,0.0,0.0,0.0,0.0
1980,19.800000000000296,0.01,0.0,7.85509543974975e-14,1.1079343830086991e-13,0.0,5.023685302235659e-13,7.02742826287594e-13,0.0,3.3445094942932154e-10,4.727774351088573e-10,0.0,8.243833390980107e-11,1.1616580618447407e-10,0.0,6.724885475314237e-10,9.39166523768715e-10,6.926378747650418e-26,5.592871878708731e-20,3.398039448911928e-21,5.932682749978672e-20,1.8482989552014805e-19,0.0,0.0,-6.00463611324237e-19,-6.00463611324237e-19,0.0,0.0,0.0,0.0,0.0,0.0
2000,20.0,0.009999999999674714,0.0,1.8484086207675337e-13,2.583414845502092e-13,0.0,3.746868009696921e-13,5.293764671643593e-13,0.0,3.644876991523514e-10,5.152454714793404e-10,0.0,3.735745188286604e-10,5.220134018253067e-10,0.0,1.0407602051402776e-09,1.4548468875799032e-09,6.926369399850276e-26,6.642564141668752e-20,6.977896055903257e-20,1.3620467123941409e-19,4.984427190414274e-19,0.0,0.0,1.5676888779239875e-18,1.5676888779239875e-18,0.0,0.0,0.0,0.0,0.0,0.0
